CASE_ID,ACCIDENT_YEAR,PROC_DATE,JURIS,COLLISION_DATE,COLLISION_TIME,OFFICER_ID,REPORTING_DISTRICT,DAY_OF_WEEK,POPULATION,CNTY_CITY_LOC,BEAT_TYPE,CHP_BEAT_TYPE,PRIMARY_RD,SECONDARY_RD,DISTANCE,DIRECTION,INTERSECTION
9133944,2020,20201006,1942,20200718,1245,41579,0566,6,7,1942,0,0,11TH ST,CENTRE ST,0,E,N
9133945,2020,20201006,1942,20200712,1715,43611,0524,7,7,1942,0,0,E ST,HAWAIIAN,0,W,N
9133946,2020,20201006,1942,20200712,0150,43709,0506,7,7,1942,0,0,215TH ST,WESTERN,0,E,N
9133947,2020,20201006,1942,20200711,0330,30251,0515,6,7,1942,0,0,AVALON BL,NORTH L ST,0,N,N
9133948,2020,20201006,1942,20200712,0001,43709,0501,7,7,1942,0,0,WESTERN AV,182ND ST,0,S,N
9133950,2020,20201006,3600,20200701,0154,F5107,AP018,3,5,3621,0,0,ALGONQUIN RD,OTTAWA RD,0,N,N
9133951,2020,20201006,4117,20200711,2500,14JP02,21AC,6,5,4117,0,0,FORESTVIEW DR,SUNNYSIDE DR,0,W,N
9133952,2020,20201006,4117,20200727,2500,19CR05,06AC,1,5,4117,0,0,CHAPMAN AV,MADRONE AV,0,S,N
9133959,2020,20201013,5001,20200707,0440,818,A008,2,4,5001,0,0,WHITMORE AV,FAIR OAKS CT,0,W,N
9133966,2020,20201006,0109,20200730,0830,9141,2,4,7,0109,0,0,A ST,100TH AV,0,W,N
9133967,2020,20201006,0109,20200728,0626,9420,2,2,7,0109,0,0,35TH AV,SCHOOL ST,0,N,N
9133968,2020,20201006,0109,20200715,1003,9257,2,3,7,0109,0,0,ROSSMOOR CT,ROSSMOOR AV,0,E,N
9133971,2020,20201006,0109,20200725,1918,9682,2,6,7,0109,0,0,OUTLOOK AV,71ST AV,0,E,N
9133972,2020,20201006,0109,20200726,0025,9280,1,7,7,0109,0,0,23RD ST,WAVERLY ST,0,W,N
9133973,2020,20201006,1955,20200730,1200,42708,28,4,6,1955,0,0,GAREY AV,BONITA ST,0,W,N
9133974,2020,20201006,1955,20200706,0333,41900,52,1,6,1955,0,0,MISSION BL,OAK AV,0,W,N
9133975,2020,20201012,3602,20200729,0944,3034,151,3,5,3602,0,0,PINE AV,MEADOWHOUSE AV,0,E,N
9133980,2020,20201008,4807,20200712,1152,728,VALLE,7,6,4807,0,0,BENICIA RD,RYDER ST,0,W,N
9133981,2020,20201005,3300,20200721,1510,4400,22H4,2,3,3317,0,0,MONTEREY AV,COUNTRY CLUB DR,0,N,N
9133982,2020,20201005,3300,20200728,1804,N2171,22E3,2,3,3317,0,0,RT 111,ONE MIRAGE PL,0,W,N
9133988,2020,20201002,3010,20200731,1754,1208,433,5,6,3010,0,0,YORKTOWN,NEWLAND,0,W,N
9133989,2020,20201002,3010,20200731,1621,1208,261,5,6,3010,0,0,GOTHARD,HEIL,0,S,N
9133990,2020,20201002,3010,20200730,1717,2084,199,4,6,3010,0,0,GOLDEN WEST,TALBERT,0,S,N
9133991,2020,20201002,3010,20200730,2255,1208,425,4,6,3010,0,0,DENVER,YORKTOWN,0,S,N
9133992,2020,20201002,4202,20200731,2346,239,4202,5,4,4202,0,0,AIRPORT AV,D ST,0,E,N
9133993,2020,20201006,3313,20200731,0810,1996,1,5,7,3313,0,0,DEWEY AV,CARLO DR,0,E,N
9133994,2020,20201002,3600,20200730,2041,H8228,HI005,4,4,3618,0,0,BASELINE ST,MCKINLEY AV,0,W,N
9133995,2020,20201002,3600,20200716,1500,E8923,HI015,4,4,3618,0,0,BASELINE ST,CHURCH AV,0,E,N
9133998,2020,20201002,5102,20200721,1430,4105,3,2,4,5102,0,0,MELTON DR,GRAY AV,0,W,N
9133999,2020,20201002,5102,20200705,1600,4124,5,7,4,5102,0,0,BERNARD DR,SAMUEL DR,0,S,N
9134001,2020,20201008,0109,20200723,1713,9363,2,4,7,0109,0,0,HEGENBERGER RD,HEGENBERGER LOOP,0,S,N
9134002,2020,20201008,0109,20200703,0103,9851,2,5,7,0109,0,0,MACARTHUR BL,38TH AV,0,E,N
9134004,2020,20201008,0109,20200723,2309,9764,1,4,7,0109,0,0,14TH AV,E 24TH ST,0,N,N
9134005,2020,20201008,0109,20200725,1501,9671,2,6,7,0109,0,0,YGNACIO AV,46TH AV,0,W,N
9134006,2020,20201008,0109,20200725,0610,9210,1,6,7,0109,0,0,LAKESHORE AV,CLEVELAND CASCADE,0,N,N
9134007,2020,20201008,0109,20200725,1108,8444,1,6,7,0109,0,0,E 15TH ST,20TH AV,0,E,N
9134009,2020,20201008,1900,20200716,2500,611248,2833,4,5,1915,0,0,166TH ST,HILLFORD AV,0,W,N
9134028,2020,20201008,3008,20200713,0013,1573,ZONE3,1,6,3008,0,0,COMMONWEALTH AV,ACACIA AV,0,E,N
9134029,2020,20201008,1942,20200713,1030,33294,2185,1,7,1942,0,0,AVENUE SAN LUIS,VILLEBOSO AV,0,E,N
9134031,2020,20201014,1900,20200706,0922,508441,1630,1,5,1977,0,0,PENROD DR,RAINSBURY AV,0,E,N
9134033,2020,20201008,1900,20200711,1800,618888,1610,6,5,1977,0,0,AVALON BL,ALONDRA BL,0,S,N
9134034,2020,20201008,3300,20200717,1726,5842,603D1,5,6,3394,0,0,PERRIS BL,JOHN F KENNEDY DR,0,S,N
9134035,2020,20201008,3300,20200728,1944,4867,604A2,2,6,3394,0,0,NASON ST,COTTONWOOD AV,0,N,N
9134036,2020,20201008,3300,20200702,0400,5876,LA44,4,3,3392,0,0,WASHINGTON ST,AVE 52,0,N,N
9134040,2020,20201008,3300,20200716,1810,5842,602Z2,4,6,3394,0,0,DAY ST,RT 60,0,S,N
9134041,2020,20200810,1942,20200416,1505,41514,1712,4,7,1942,0,0,RINALDI ST,PORTER VALLEY DR,0,W,N
9134046,2020,20200824,3342,20200414,1602,898,373,2,4,3342,0,0,LOS ALAMOS RD,CRAWFORD CANYON RD,0,E,N
9134047,2020,20200824,3342,20200428,1507,419,277,2,4,3342,0,0,CALIFORNIA OAKS RD,JACKSON AV,0,S,N
9134049,2020,20200810,3300,20200425,1352,N6158,36Q1,6,4,3318,0,0,GUADALUPE AV,SAN ANSELMO AV,0,W,N
9134051,2020,20200821,3600,20200421,2034,F9058,CH065,2,5,3630,0,0,SOQUEL CANYON PKWY,SLATE DR,0,W,N
9134056,2020,20200810,1969,20200410,0231,10226,PATRO,5,5,1969,0,0,FIRESTONE BL,CYPRESS AV,0,W,N
9134060,2020,20200810,3308,20200413,1530,10702,515,1,5,3308,0,0,SANDERSON AV,FLORIDA AV,0,N,N
9134063,2020,20201015,4117,20200713,1759,19JS03,21AK,1,5,4117,0,0,EL CAMINO REAL HWY,ARROYO DR,0,N,N
9134065,2020,20201015,4117,20200715,1231,13NP01,21AF,3,5,4117,0,0,CHESTNUT AV,ANTOINETTE LN,0,E,N
9134067,2020,20201015,0109,20200714,0832,9567,1,2,7,0109,0,0,7TH ST,BAY ST,0,W,N
9134070,2020,20201015,1942,20200728,1005,39022,1407,2,7,1942,0,0,VENICE BL,MOTOR AV,0,E,N
9134072,2020,20201015,1942,20200714,1500,34218,2156,2,7,1942,0,0,VICTORY BL,OWENSMOUTH AV,0,W,N
9134074,2020,20201015,0109,20200716,1820,8265,1,4,7,0109,0,0,GRIZZLY PEAK BL,FISH RANCH RD,0,W,N
9134075,2020,20201015,0109,20200721,1053,8658,1,2,7,0109,0,0,E 12TH ST,5TH AV,0,E,N
9134077,2020,20201015,0109,20200725,0125,9591,2,6,7,0109,0,0,63RD AV,MACARTHUR BL,0,E,N
9134078,2020,20201015,0109,20200701,1233,9370,1,3,7,0109,0,0,MARTIN LUTHER KING JR WY,58TH ST,0,N,N
9134081,2020,20200807,3600,20200419,2255,F6917,YC103,7,4,3640,0,0,YUCAIPA BL,4TH ST,0,W,N
9134083,2020,20200918,5002,20200728,0642,11262,M457,2,6,5002,0,0,YOSEMITE BL,EMPIRE AV,0,E,N
9134086,2020,20200918,4100,20200707,0745,89434,WDS,2,2,4118,0,0,WOODSIDE RD,KINGS MOUNTAIN RD,0,S,N
9134091,2020,20200820,5002,20200731,1717,13127,M537,5,6,5002,0,0,SISK RD,VINTAGE DR,0,N,N
9134092,2020,20200921,2406,20200623,0116,260,1,2,5,2406,0,0,PARK AV,COLLEGE GREEN DR,0,S,N
9134093,2020,20200807,3301,20200420,2241,U489,11,1,4,3301,0,0,E WILLIAMS ST,N MARTIN ST,0,E,N
9134095,2020,20201008,5002,20200729,0515,10116,530,3,6,5002,0,0,RELIANCE ST,WINMOORE WY,0,S,N
9134099,2020,20200918,5002,20200710,2248,13079,M456,5,6,5002,0,0,RT 132,N SANTA CRUZ AV,0,E,N
9134100,2020,20200918,1900,20200627,0535,602230,2313,6,5,1919,0,0,195TH ST,SHERYL AV,0,W,N
9134101,2020,20200807,3309,20200425,0231,232,3309,6,4,3309,0,0,AZTEC ST,AVE 44,0,N,N
9134102,2020,20201012,1928,20200722,2056,50406,517,3,5,1928,0,0,PRAIRIE AV,132ND ST N,0,N,N
9134104,2020,20201005,1900,20200706,1546,533418,2318,1,5,1919,0,0,166TH ST,NORWALK BL,0,E,N
9134108,2020,20201008,1900,20200707,1322,619576,2316,2,5,1919,0,0,SOUTH ST,CARMENITA RD,0,W,N
9134120,2020,20201022,3313,20200802,1740,0282,1,7,7,3313,0,0,FAIRMOUNT BL,3RD ST,0,S,N
9134121,2020,20200807,0109,20200417,0642,8881,1,5,7,0109,0,0,LAKESIDE DR,JACKSON ST,0,W,N
9134122,2020,20200918,1920,20200617,1444,12609,1920,3,6,1920,0,0,ADOREE ST,COLDBROOK AV,0,W,N
9134124,2020,20201015,3313,20200725,2259,1915,2,6,7,3313,0,0,MARLBOROUGH AV,MATHEWS ST,0,W,N
9134128,2020,20201015,3313,20200723,2113,1613,4,4,7,3313,0,0,EVANS ST,JEFFERSON ST,0,E,N
9134130,2020,20201012,1900,20200723,0743,601485,2611,4,6,1950,0,0,AVENUE R,DIVISION ST,0,E,N
9134131,2020,20200902,4802,20200322,1725,1248,4802,7,3,4802,0,0,VALLEY GLEN DR,FRESE ST,0,N,N
9134138,2020,20201012,1900,20200712,1515,602995,2608,7,6,1950,0,0,AVENUE R,15TH ST EAST,0,E,N
9134139,2020,20200902,4802,20200329,0229,1299,FAIRF,7,3,4802,0,0,WEST A ST,SOUTH ALMOND ST,0,W,N
9134141,2020,20200919,0101,20200630,1235,56,106,2,5,0101,0,0,WILLIESTARGELL AV,MARINER SQUARE LOOP,0,E,N
9134145,2020,20200923,0101,20200621,2012,20,341,7,5,0101,0,0,RT 61,ISLAND DR,0,W,N
9134148,2020,20200827,1900,20200720,2150,620008,2607,1,6,1950,0,0,SEIRRA HWY,AVENUE AV,0,N,N
9134151,2020,20201008,4316,20200710,1137,16845,56,5,6,4316,0,0,TENAKA PL,LA CONNER DR,0,N,N
9134153,2020,20200919,0101,20200625,0121,44,108,4,5,0101,0,0,SINGELTON AV,ANNAPOLIS CIR,0,E,N
9134155,2020,20201001,4316,20200712,1955,17031,H10,7,6,4316,0,0,DUANE AV,SAN SIMEON ST,0,W,N
9134158,2020,20201006,5002,20200730,2106,13106,M158,4,6,5002,0,0,MERLE AV,WOODCREST WY,0,W,N
9134159,2020,20201002,4316,20200719,0634,17031,L08,7,6,4316,0,0,WOLFE RD,KIFER RD,0,N,N
9134166,2020,20200810,3313,20200411,2230,1959,4,6,7,3313,0,0,HARMONY LN,MELODY LN,0,E,N
9134167,2020,20200812,3404,20200416,1505,585,P4,4,7,3404,0,0,24TH ST,FLORIN RD,0,N,N
9134174,2020,20200810,0109,20200427,1726,9527,2,1,7,0109,0,0,AVENAL AV,63RD,0,W,N
9134179,2020,20200824,4807,20200429,1335,705,VALLE,3,6,4807,0,0,TENNESSEE ST,BROADWAY ST,0,W,N
9134180,2020,20200824,4807,20200425,0820,694,VALLE,6,6,4807,0,0,WILSON AV,SIMS AV,0,S,N
9134181,2020,20201007,1942,20200626,2151,44214,0514,5,7,1942,0,0,WILMINGTON BL,PACIFIC COAST HWY,0,N,N
9134183,2020,20200917,1972,20200623,1604,44295,0501,2,6,1972,0,0,DENKER AV,209TH ST,0,W,N
9134184,2020,20200917,1942,20200624,0331,42675,0562,3,7,1942,0,0,11TH ST W,LELAND ST,0,W,N
9134198,2020,20200916,0109,20200625,1730,9563,2,4,7,0109,0,0,INTERNATIONAL BL,71ST AV,0,E,N
9134199,2020,20200916,0109,20200625,2145,9480,1,4,7,0109,0,0,PERALTA ST,10TH ST,0,S,N
9134200,2020,20200916,0109,20200621,1839,9682,2,7,7,0109,0,0,FOOTHILL BL,67TH AV,0,W,N
9134205,2020,20201008,5003,20200726,1025,N304,RDNM,7,2,5003,0,0,MERCED ST,EUCALYPTUS AV,0,S,N
9134206,2020,20201008,2703,20200720,1354,4766,2703,1,2,2703,0,0,CHABLIS WY,RHONE WY,0,S,N
9134207,2020,20201008,1501,20200720,1754,989,13,1,3,1501,0,0,5TH AV,N  A ST,0,W,N
9134208,2020,20201008,3603,20200726,0722,4435,CPD,7,4,3603,0,0,W LITTON AV,S CORDOVA AV,0,E,N
9134212,2020,20201007,4127,20200726,0409,2245,4127,7,4,4127,0,0,OCONNOR ST,CLARKE AV,0,S,N
9134216,2020,20201007,1956,20200729,0730,1292,67,3,5,1956,0,0,MANHATTAN BEACH BL,AVIATION BL,0,E,N
9134217,2020,20201007,1956,20200731,1651,1244,54,5,5,1956,0,0,INGLEWOOD AV,MATHEWS AV,0,S,N
9134218,2020,20201007,1956,20200729,2500,1292,04,3,5,1956,0,0,AVENUE G,PASEO DE LAS DELICIAS,0,W,N
9134223,2020,20201003,1941,20200724,1732,10744,052,5,7,1941,0,0,WEST 19TH ST,CASPIAN AV,0,E,N
9134224,2020,20201003,1942,20200721,1240,42051,1535,2,7,1942,0,0,LANKERSHIM BL,BURBANK BL,0,N,N
9134226,2020,20201003,1942,20200719,0400,40844,1622,7,7,1942,0,0,TELFAIR AV,WEIDNER ST,0,N,N
9134227,2020,20201003,1942,20200721,1130,36733,1513,2,7,1942,0,0,SHERMAN WAY,WHITSETT AV,0,W,N
9134228,2020,20201003,1942,20200719,2250,40841,1001,7,7,1942,0,0,SATICOY ST,WILBNR AV,0,E,N
9134229,2020,20201003,1942,20200722,1905,42029,1505,3,7,1942,0,0,BECK AV,SHERMAN WAY,0,N,N
9134230,2020,20201003,1942,20200722,1750,41514,1566,3,7,1942,0,0,VINELAND AV,MOORPARK ST,0,N,N
9134231,2020,20201003,1942,20200716,1330,35801,1745,4,7,1942,0,0,BALBOA BL,SAN JOSE ST,0,N,N
9134234,2020,20201003,1942,20200716,1325,44040,1747,4,7,1942,0,0,DEVONSHIRE ST,BALBOA BL,0,E,N
9134235,2020,20201003,1942,20200718,1300,44080,1902,6,7,1942,0,0,FOOTHILL BL,GLENOAKS BL,0,E,N
9134236,2020,20201003,1942,20200717,2205,44248,TOPAN,5,7,1942,0,0,SHOUP AV,CHASE,0,N,N
9134237,2020,20201003,1942,20200722,1835,42251,1698,3,7,1942,0,0,LANARK ST,WHEATLAND AV,0,E,N
9134240,2020,20201003,1942,20200721,0200,43293,1916,2,7,1942,0,0,AZTEC ST,BORDEN,0,E,N
9134243,2020,20201007,1942,20200801,1745,42051,1019,6,7,1942,0,0,HASKELL AV,COHASSET ST,0,S,N
9134245,2020,20201005,1942,20200723,1615,37952,0111,4,7,1942,0,0,NORTH MAIN ST,E CESAR E CHAVEZ AV,0,S,N
9134249,2020,20201005,1942,20200717,1100,39917,1139,5,7,1942,0,0,AVE 57,VIA MARISOL,0,N,N
9134252,2020,20201013,3001,20200730,1549,A2332,D1,4,7,3001,0,0,DALE AV,LINCOLN AV,0,S,N
9134253,2020,20201005,1942,20200714,1919,39508,1143,2,7,1942,0,0,TALMADGE ST,PROSPECT AV,0,N,N
9134257,2020,20201001,1942,20200720,2345,42876,0499,1,7,1942,0,0,NOAKES ST,CALZONA ST,0,W,N
9134258,2020,20201006,1942,20200717,1245,39177,1249,5,7,1942,0,0,FIGUEROA ST,FLORENCE AV,0,N,N
9134259,2020,20200921,1900,20200620,1020,455303,1517,6,5,1954,0,0,SERAPIS AV,PERKINS ST,0,S,N
9134261,2020,20201005,1942,20200723,1050,34458,0411,4,7,1942,0,0,N SAN FERNANDO RD,BARRANCA ST,0,S,N
9134263,2020,20200922,1900,20200618,1315,455303,1515,4,5,1954,0,0,WASHINGTON BL,ROSEMEAD BL,0,E,N
9134265,2020,20201005,1942,20200719,0030,42926,0201,7,7,1942,0,0,N MARIPOSA AV,MONROE ST,0,N,N
9134266,2020,20201006,1942,20200729,1230,33294,1913,3,7,1942,0,0,POLK ST,HERRICK AV,0,E,N
9134267,2020,20200922,1900,20200603,1730,499039,1515,3,5,1954,0,0,MARJORIE ST,CORD ST,0,E,N
9134268,2020,20201007,1942,20200729,2140,39410,1971,3,7,1942,0,0,NORDHOFF ST,ORION AV,0,W,N
9134270,2020,20201017,1942,20200803,1650,40141,1916,1,7,1942,0,0,GLENOAKS BL,HERRON ST,0,N,N
9134271,2020,20200903,0901,20200719,1139,288,0901,7,2,0901,0,0,RT 50,BEDFORD AV,0,E,N
9134272,2020,20200918,1942,20200730,1550,38326,1028,4,7,1942,0,0,VICTORY BL,BALBOA BL,0,E,N
9134273,2020,20201006,1942,20200714,1120,37715,0882,2,7,1942,0,0,SAWTELLE BL,LA GRANGE AV,0,S,N
9134275,2020,20200930,0901,20200728,0941,288,0901,2,2,0901,0,0,PACIFIC ST,QUARTZ ALY,0,E,N
9134277,2020,20201006,1942,20200714,1445,40315,0811,2,7,1942,0,0,JACON WY,EL ORO LN,0,S,N
9134278,2020,20201007,1942,20200803,0915,41514,1681,1,7,1942,0,0,LAUREL CANYON BL,ROSCOE BL,0,N,N
9134279,2020,20201006,0901,20200727,1610,308,0901,1,2,0901,0,0,CEDAR RAVINE RD,LEMONGRASS CT,0,N,N
9134282,2020,20200826,1942,20200731,1625,36733,0911,5,7,1942,0,0,SEPULVEDA BL,VICTORY BL,0,N,N
9134284,2020,20201006,1942,20200720,1730,43468,1602,1,7,1942,0,0,FILMORE ST,BORDEN AV,0,E,N
9134285,2020,20201006,1942,20200709,0945,38961,849,4,7,1942,0,0,HOLT AV,PICO BL,0,N,N
9134288,2020,20201014,1961,20200721,1650,440844,1915,2,3,1961,0,0,HUBBARD ST,GLENOAKS BL,0,W,N
9134289,2020,20201007,1942,20200706,1325,40315,0885,1,7,1942,0,0,OVERLAND AV,ASHBY AV,0,S,N
9134291,2020,20201006,1900,20200724,1330,430275,1512,5,5,1954,0,0,TOBIAS AV,STEPHENS ST,0,S,N
9134292,2020,20201006,1942,20200721,2155,38033,1962F,2,7,1942,0,0,LEMONA AV,TUPPER ST,0,N,N
9134293,2020,20201006,1942,20200708,1210,41376,0831,3,7,1942,0,0,S BUNDY DR,DARLINGTON AV,0,E,N
9134295,2020,20201006,1900,20200724,0758,430275,1515,5,5,1954,0,0,WASHINGTON BL,PASSONS BL,0,E,N
9134296,2020,20201006,1942,20200718,2005,43436,1781,6,7,1942,0,0,INDEPENDENCE AV,GRESHAM ST,0,N,N
9134298,2020,20201006,1942,20200731,1015,33458,1024,5,7,1942,0,0,SHERMAN WY,CAPPS AV,0,E,N
9134299,2020,20201005,1900,20200722,0155,499039,1513,3,5,1954,0,0,ROSEMEAD BL,BRADHURST ST,0,S,N
9134301,2020,20201006,1942,20200712,1425,40315,0854,7,7,1942,0,0,NEBRASKA AV,S SEPULVEDA BL,0,W,N
9134304,2020,20201006,1942,20200720,1210,43055,1637,1,7,1942,0,0,FOOTHILL BL,MATHER AV,0,E,N
9134305,2020,20201005,1942,20200710,0830,38282,0744,5,7,1942,0,0,PICO BL,REDONDO BL,0,E,N
9134306,2020,20201017,1942,20200802,1745,42051,1681,7,7,1942,0,0,CANTARA ST,BEEMAN AV,0,E,N
9134309,2020,20201005,1942,20200716,1500,43118,0758,4,7,1942,0,0,CRENSHAW BL,PICO BL,0,N,N
9134310,2020,20201007,1942,20200801,0720,40119,1708,6,7,1942,0,0,BALBOA BL,SAN FERNANDO RD,0,S,N
9134311,2020,20201013,3001,20200723,1416,A2292,D-2,4,7,3001,0,0,LA PALMA AV,HAWTHORNE ST,0,W,N
9134313,2020,20200930,1942,20200708,1255,42640,0738,3,7,1942,0,0,WILSHIRE BL,S MANSFIELD AV,0,S,N
9134314,2020,20201007,1942,20200728,1405,44371,1611,2,7,1942,0,0,HERRICK AV,EUSTACE ST,0,S,N
9134315,2020,20201013,3001,20200722,1458,A2187,D03,3,7,3001,0,0,CERRITOS AV,ANAHEIM BL,0,E,N
9134321,2020,20200916,0109,20200625,2313,9781,1,4,7,0109,0,0,MACARTHUR BL,EXCELSIOR AV,0,S,N
9134323,2020,20200817,0109,20200401,1345,9466,2,3,7,0109,0,0,105TH AV,SAN LEANDRO ST,0,S,N
9134328,2020,20200924,3300,20200620,1115,N6635,001M,6,6,3345,0,0,LIMONITE AV,RIDGEVIEW AV,0,W,N
9134329,2020,20200916,0109,20200629,1947,9582,2,1,7,0109,0,0,74TH AV,INTERNATIONAL BL,0,N,N
9134336,2020,20200921,3103,20200619,2231,48,L5,5,2,3103,0,0,6TH ST,C ST,0,W,N
9134337,2020,20200916,1942,20200623,1650,44293,0529,2,7,1942,0,0,BROAD AV,G ST,0,S,N
9134339,2020,20201007,0109,20200718,1312,9372,2,6,7,0109,0,0,INTERNATIONAL BL,42ND AV,0,W,N
9134340,2020,20200921,3103,20200619,2309,48,L5,5,2,3103,0,0,6TH ST,LINCOLN BL,0,E,N
9134342,2020,20201009,0109,20200715,1523,8900,2,3,7,0109,0,0,KANSAS ST,35TH AV,0,E,N
9134343,2020,20201015,3300,20200712,1334,N3642,011F,7,4,3344,0,0,LIMONITE AV,SCHOLAR WY,0,W,N
9134345,2020,20200916,0109,20200627,2235,9501,1,6,7,0109,0,0,MACARTHUR BL,13TH AV,0,E,N
9134348,2020,20200921,3103,20200626,0821,TPARS,L1,5,2,3103,0,0,NICOLAUS RD,AIRPORT RD,0,E,N
9134351,2020,20201015,3313,20200731,0545,4449,002W,5,7,3313,0,0,ETIWANDA AV,50TH ST,0,N,N
9134356,2020,20201007,3103,20200710,1328,DGORB,L3,5,2,3103,0,0,5TH ST,P ST,0,W,N
9134360,2020,20201005,3103,20200723,0947,ADEOL,L7,4,2,3103,0,0,BARNSWOOD LOOP,7TH ST,0,S,N
9134364,2020,20201019,3103,20200804,2233,JMCCA,5,2,2,3103,0,0,A ST,5TH ST,0,E,N
9134366,2020,20200924,1008,20200706,1505,J159,KINGS,1,2,1008,0,0,SIMPSON ST,SIERRA ST,0,E,N
9134367,2020,20201020,3300,20200721,1635,N5330,002U,2,6,3345,0,0,VAN BUREN BL,CLAY ST,0,S,N
9134368,2020,20200817,3103,20200528,1602,BSCHN,L5,4,2,3103,0,0,LINCOLN BL,GATEWAY DR,0,S,N
9134370,2020,20201015,1008,20200725,0822,J310,KINGS,6,2,1008,0,0,LINDQUIST ST,MORGAN DR,0,W,N
9134371,2019,20200915,3300,20190202,0754,5022,001,6,6,3345,0,0,LIMONITE AV,AVENUE JUAN BAUTISTA,0,E,N
9134372,2020,20201019,0105,20200804,1111,16059,816,2,6,0105,0,0,STEVENSON BL,FREMONT BL,0,S,N
9134373,2020,20201009,1942,20200623,2000,42379,5,2,7,1942,0,0,PACIFIC AV,HAMILTON,0,S,N
9134374,2020,20201006,5600,20200729,1427,4501,8250,3,5,5601,0,0,VENTURA BL,LEWIS RD,0,W,N
9134375,2020,20200924,3300,20200612,1940,3343,001J,5,6,3345,0,0,MISSION BL,SOTO AV,0,W,N
9134377,2020,20200916,2710,20200618,2121,40386,17,4,4,2710,0,0,COE AV,DAHLIA DR,0,E,N
9134378,2020,20200918,3311,20200629,2032,16190,DESER,1,4,3311,0,0,PALM CANYON DR S,SUNNY DUNES RD,0,S,N
9134379,2020,20201022,3300,20200604,1725,6635,002,4,6,3345,0,0,LIMONITE,PATS RANCH RD,0,W,N
9134380,2020,20201019,2706,20200802,1458,627,MPD,7,4,2706,0,0,CANNERY ROW,HOFFMAN AV,0,N,N
9134382,2020,20201008,0109,20200717,2202,9770,2,5,7,0109,0,0,FLORA ST,68TH AV,0,W,N
9134383,2020,20200918,3300,20200613,1250,N6635,2U,6,6,3345,0,0,BAKER ST,63RD ST,0,N,N
9134384,2020,20201008,0101,20200616,1300,15,141,2,5,0101,0,0,CENTRAL AV,WEBSTER ST,0,E,N
9134385,2020,20200916,1900,20200623,1445,430275,1516,2,5,1954,0,0,REX RD,PARAMOUNT BL,0,E,N
9134386,2020,20201007,0109,20200721,1430,8958,2,2,7,0109,0,0,ELYSIAN FIELDS DR,DONNA CT,0,N,N
9134388,2020,20201020,0101,20200720,1153,70,141,1,5,0101,0,0,CENTRAL AV,MCKAY AV,0,E,N
9134392,2020,20201020,1962,20200704,2045,085,1962,6,4,1962,0,0,BENCAMP ST,JACKSON AV,0,E,N
9134394,2020,20201001,0109,20200729,2000,9461,2,3,7,0109,0,0,74TH AV,INTERNATIONAL BL,0,N,N
9134396,2020,20201020,1962,20200727,0431,144,1962,1,4,1962,0,0,SAN GABRIEL BL,LONGDEN AV,0,S,N
9134398,2020,20200921,0109,20200625,1829,0107,2,4,7,0109,0,0,INTERNATIONAL BL,38TH AV,0,W,N
9134404,2020,20201009,1942,20200807,1010,38326,2177,5,7,1942,0,0,WINNETKA AV,OXNARD ST,0,N,N
9134405,2020,20201014,3906,20200731,0714,1184,56,5,5,3906,0,0,VALPICO RD,ELISSAGARAY DR,0,E,N
9134407,2020,20201015,1942,20200801,1635,34426,0456,6,7,1942,0,0,FICKETT ST,WABASH AV,0,N,N
9134412,2020,20201016,1942,20200801,0150,43233,0926,6,7,1942,0,0,VANOWEN ST,LENNOX AV,0,E,N
9134414,2020,20201012,4204,20200810,1751,90971,4204,1,5,4204,0,0,BROADWAY,STOWELL RD,0,S,N
9134415,2020,20201005,1942,20200716,1140,38057,1255,4,7,1942,0,0,BRIGHTON AVE,FLORENCE AV,0,S,N
9134416,2020,20201020,3313,20200723,1025,0623,3,4,7,3313,0,0,ALESSANDRO BL,CANNON RD,0,W,N
9134419,2020,20201015,1942,20200809,1030,42818,2187,7,7,1942,0,0,AVENUE SAN LUIS,TOPANGA CANYON BL,0,E,N
9134420,2020,20201005,3313,20200723,1121,1641,1,4,7,3313,0,0,MAGNOLIA AV,SCHOOL CR,0,E,N
9134423,2020,20201009,1942,20200808,1510,38191,1684,6,7,1942,0,0,SATICOY ST,LANKERSHIM BL,0,W,N
9134424,2020,20201022,3313,20200801,2158,0282,2,6,7,3313,0,0,10TH ST,VICTORIA AV,0,W,N
9134425,2020,20201013,4902,20200727,0845,105350,COTAT,1,2,4902,0,0,B9009857,LIPTON WY,0,W,N
9134426,2020,20201013,3404,20200808,1130,8132,1,6,7,3404,0,0,WEST EL CAMINO AV,NORTHGATE BL,0,W,N
9134428,2020,20201012,3313,20200802,1915,2029,1,7,7,3313,0,0,MAIN ST,RT 80,0,N,N
9134435,2020,20201021,1942,20200810,1220,36733,1785,1,7,1942,0,0,RESEDA BL,DEARBORN ST,0,N,N
9134436,2020,20201022,3313,20200803,2230,1989,5,1,7,3313,0,0,PIERCE ST,LA SIERRA AV,0,W,N
9134441,2020,20200827,4200,20200718,1959,2817,11,6,2,4212,0,0,RT 246,FREEAR DR,0,E,N
9134443,2020,20201009,1942,20200803,1200,44230,1715,1,7,1942,0,0,RINALDI ST,LOUISE AV,0,E,N
9134444,2020,20200828,2704,20200523,1710,05321,2704,6,3,2704,0,0,5TH ST,ELM AV,0,N,N
