CASE_ID,ACCIDENT_YEAR,PROC_DATE,JURIS,COLLISION_DATE,COLLISION_TIME,OFFICER_ID,REPORTING_DISTRICT,DAY_OF_WEEK,POPULATION,CNTY_CITY_LOC,BEAT_TYPE,CHP_BEAT_TYPE,PRIMARY_RD,SECONDARY_RD,DISTANCE,DIRECTION,INTERSECTION
9055292,2020,20200303,1942,20200125,2140,42622,0336,6,7,1942,0,0,W 31ST ST,S WESTERN AV,0,W,N
9055294,2020,20200303,3602,20200116,1340,3172,45,4,5,3602,0,0,YORBA AV,WALNUT AV,0,S,N
9055295,2020,20200303,1900,20200122,1509,621508,0333,3,4,1939,0,0,HAWTHORNE BL,162ND ST,0,N,N
9055299,2020,20200303,1900,20200124,0630,523088,0333,5,4,1939,0,0,MANHATTAN BEACH BL,INGLEWOOD AV,0,E,N
9055300,2020,20200303,1900,20200104,2230,531724,1517,6,5,1954,0,0,ROSEMEAD BL,DANBRIDGE ST,0,N,N
9055304,2020,20200303,1900,20200128,0740,5277458,DOWN,2,5,1954,0,0,CORD AV,RIVERA RD,0,N,N
9055305,2019,20200305,1942,20191226,1200,36790,CENTR,4,7,1942,0,0,ALAMEDA ST,CESAR CHAVEZ,0,N,N
9055306,2020,20200303,1942,20200115,0920,36356,0182,3,7,1942,0,0,HILL ST,12TH ST,0,S,N
9055309,2019,20200305,1942,20191213,0145,43491,0161,5,7,1942,0,0,FIGUEROA ST,8TH PL,0,S,N
9055311,2020,20200303,3602,20200108,1201,3368,30,3,5,3602,0,0,PHILADELPHIA ST,CENTRAL AV,0,W,N
9055315,2020,20200303,3602,20200126,0035,3079,126,7,5,3602,0,0,NOTRE DAME AV,OAKS AV,0,E,N
9055317,2019,20200305,3601,20191228,1800,P91,BARST,6,3,3601,0,0,JASPER RD,PETTIT RD,0,E,N
9055320,2020,20200310,1942,20200122,0430,39972,1134,3,7,1942,0,0,EAGLE ROCK BL,VERDUGO BL,0,N,N
9055324,2020,20200303,1942,20200114,1942,43776,LA,2,7,1942,0,0,BEARD ST,FIGUEROA,0,E,N
9055328,2020,20200303,1942,20200113,0120,38991,1144,1,7,1942,0,0,IVAN HILL TER,LAKEWOOD AV,0,S,N
9055333,2019,20200302,1948,20191205,1855,413,1948,4,5,1948,0,0,AVONDALE AV,GARFIELD AV,0,W,N
9055336,2020,20200303,1942,20200107,0001,42109,NORTH,2,7,1942,0,0,MARMION WY,AVE 66,0,E,N
9055337,2019,20200302,1948,20191205,1520,520C,1948,4,5,1948,0,0,E GRAVES AV,S SEFTON AV,0,E,N
9055340,2020,20200303,1942,20200114,1045,36342,11511,2,7,1942,0,0,PROSPECT,VERMONT,0,W,N
9055344,2020,20200303,1942,20200104,1330,39733,0127,6,7,1942,0,0,LOS ANGELES ST,TEMPLE ST,0,S,N
9055348,2020,20200303,1942,20200122,1730,44018,0118,3,7,1942,0,0,NORTH MAIN ST,ANN ST,0,S,N
9055349,2019,20200305,1948,20191202,0609,356,1948,1,5,1948,0,0,CORPORATE CT DR,CASUDA CANYON DR,0,S,N
9055352,2020,20200303,5002,20200116,1746,13195,154,4,6,5002,0,0,EAST BRIGGSMORE AV,OAKDALE RD,0,W,N
9055360,2020,20200303,5002,20200124,2140,13025,387,5,6,5002,0,0,I ST,12TH ST,0,W,N
9055362,2019,20200305,1948,20191125,0857,356,1948,1,5,1948,0,0,SOUTH GARFIELD AV,FLORAL DR,0,S,N
9055363,2020,20200309,2406,20200110,0753,282,3,5,5,2406,0,0,WEST 8TH ST,MARTIN LUTHER KING JR WY,0,W,N
9055364,2020,20200526,1942,20200206,1550,42901,0782,4,7,1942,0,0,VENICE BL,COMEY AV,0,W,N
9055365,2019,20200302,4003,20191212,1925,B5598,4,4,2,4003,0,0,MESA ST,KERN AV,0,E,N
9055366,2019,20200304,1948,20191124,1039,459,1948,7,5,1948,0,0,GARFIELD AV,ROCA WY,0,S,N
9055367,2020,20200520,3905,20200214,1531,7035,LAK,5,6,3905,0,0,INGLEWOOD AV,SWAIN RD,0,N,N
9055368,2020,20200526,1942,20200207,1320,38282,0738,5,7,1942,0,0,HIGHLAND AV,WILSHIRE BL,0,N,N
9055374,2019,20200304,1948,20191130,2017,452,1948,6,5,1948,0,0,ATLANTIC BL,HELLMAN AV,0,S,N
9055375,2020,20200429,3905,20200216,0700,1422,VAL,7,6,3905,0,0,BORDEAUX AV,ROUEN CT,0,W,N
9055376,2020,20200311,1942,20200107,1510,42867,0722,2,7,1942,0,0,ORLANDO AV,3RD ST,0,S,N
9055379,2020,20200520,3905,20200216,1327,7035,LAK,7,6,3905,0,0,EL DORADO ST,SWAIN RD,0,N,N
9055380,2020,20200305,1942,20200130,0935,43601,0738,4,7,1942,0,0,6TH ST,MCCADDEN PL,0,W,N
9055382,2019,20200304,1948,20191108,1420,520C,1948,5,5,1948,0,0,EAST GARVEY AV,GLADYS AV,0,W,N
9055383,2020,20200429,3905,20200216,1555,2536,LAK,7,6,3905,0,0,ROSE MARIE LN,MANCHESTER AV,0,W,N
9055385,2019,20200302,1900,20191231,1500,499039,1515,2,5,1954,0,0,COOLHURST DR,LINDSEY AV,0,E,N
9055386,2019,20200304,1948,20191105,1241,398,1948,2,5,1948,0,0,GARFIELD AV,HELLMAN AV,0,S,N
9055387,2020,20200609,3905,20200216,2345,2850,VAL,7,6,3905,0,0,CHERBOURG WY,COURTNEY WY,0,N,N
9055388,2020,20200306,1942,20200107,1610,41129,0765,2,7,1942,0,0,VENICE BL,LA BREA,0,E,N
9055389,2019,20200305,1948,20191124,2110,400,1948,7,5,1948,0,0,NEW AV,HELLMAN AV,0,S,N
9055393,2019,20200305,1948,20191111,0839,465,1948,1,5,1948,0,0,HERSHEY AV,ORANGE ST,0,E,N
9055394,2020,20200520,4204,20200206,1419,90276,22,4,5,4204,0,0,MCCLELLAND ST,NEWLOVE DR,0,N,N
9055395,2020,20200520,3905,20200219,1455,3410,SEA,3,6,3905,0,0,8TH ST,DIAMOND OAKS ST,0,E,N
9055396,2020,20200526,1942,20200212,1025,43821,0701,3,7,1942,0,0,LA CIENEGA BL,BEVERLY BL,0,S,N
9055401,2019,20200305,1948,20191114,0158,400,1948,4,5,1948,0,0,ATLANTIC BL,GARVEY AV,0,S,N
9055402,2019,20200309,2406,20191223,0614,265,3,1,5,2406,0,0,G ST,WEST 11TH ST,0,S,N
9055403,2020,20200520,3905,20200221,1922,2915,LAK,5,6,3905,0,0,ROBINHOOD DR,BANBURY DR,0,E,N
9055407,2020,20200609,3905,20200222,1730,3410,PAR,6,6,3905,0,0,FARMINGTON RD,NETHERTON AV,0,W,N
9055408,2020,20200310,1942,20200125,1220,32263,1737,6,7,1942,0,0,SAN FERNANDO MISSION BL,GERALD AV,0,W,N
9055409,2019,20200305,1948,20191120,2103,437,1948,3,5,1948,0,0,CORPORATE CENTER DR,CASUDA CANYON DR,0,N,N
9055411,2020,20200609,3905,20200222,1900,2772,CIV,6,6,3905,0,0,FREMONT ST,AIRPORT WY,0,E,N
9055413,2019,20200304,1948,20191122,1322,398,1948,5,5,1948,0,0,AVENIDA CESAR CHAVEZ,SCHOOLSIDE DR,0,E,N
9055416,2020,20200316,1942,20200121,0535,43095,1718,2,7,1942,0,0,SAN FERNANDO MISSION BL,HASKELL AV,0,E,N
9055417,2019,20200304,1948,20191102,1539,5200,1948,6,5,1948,0,0,EAST NEWMARK AV,ORANGE AV,0,E,N
9055419,2020,20200527,1942,20200208,1740,38953,1827,6,7,1942,0,0,103RD ST,WILMINGTON,0,E,N
9055420,2020,20200306,1942,20200215,1335,26319,1509,6,7,1942,0,0,VINELAND AV,SHERMAN WY,0,N,N
9055421,2019,20200312,1948,20191121,0045,384,1948,4,5,1948,0,0,100TH AV,ALHAMBRA AV,0,W,N
9055422,2020,20200309,2406,20200123,1220,129,NORTH,4,5,2406,0,0,ANDERSON WY,HART DR,0,S,N
9055423,2020,20200527,1942,20200216,0025,43893,0362,7,7,1942,0,0,HILLCREST DR,MARTIN LUTHER KING JR BL,0,S,N
9055425,2019,20200304,1948,20191103,1901,452,1948,7,5,1948,0,0,KINGSFORD ST,CADIZ ST,0,N,N
9055426,2020,20200309,2406,20200128,2033,267,1,2,5,2406,0,0,ALVISO DR,RIVERSIDE CT,0,N,N
9055427,2020,20200526,1942,20200216,0025,36615,0362,7,7,1942,0,0,HILLCREST DR,PALMYRA RD,0,N,N
9055429,2019,20200305,1948,20191104,2000,384,1948,1,5,1948,0,0,POMONA BL,FULTON AV,0,E,N
9055431,2020,20200526,1942,20200202,0150,41631,0315,7,7,1942,0,0,27TH ST,ARLINGTON,0,E,N
9055432,2020,20200306,1942,20200202,1010,43881,1785,7,7,1942,0,0,PARTHENIA ST,ETIWANDA AV,0,E,N
9055433,2019,20200305,1948,20191129,1516,462,1948,5,5,1948,0,0,SOUTH ATLANTIC BL,POMONA BL,0,N,N
9055434,2019,20200309,2406,20191217,2106,271,1,2,5,2406,0,0,G ST,W HOSEMITE AV,0,N,N
9055436,2020,20200526,1942,20200218,0245,41158,1737,2,7,1942,0,0,LAHEY ST,RUFFNER AV,0,E,N
9055437,2019,20200305,1948,20191129,1946,449,1948,5,5,1948,0,0,SOUTH ATLANTIC BL,HARDING AV,0,S,N
9055440,2020,20200520,1942,20200212,2300,43847,1796,3,7,1942,0,0,RAYEN ST,MCLENNAN AV,0,E,N
9055442,2020,20200521,1942,20200225,0720,42029,1099,2,7,1942,0,0,FIUME WK,N SEPULVEDA BL,0,W,N
9055444,2020,20200520,3313,20200226,1816,1736,5,3,7,3313,0,0,MAGNOLIA AV,LA SIERRA AV,0,E,N
9055448,2020,20200520,3313,20200224,1948,1827,1,1,7,3313,0,0,OLIVEWOOD AV,BANDINI AV,0,N,N
9055450,2020,20200521,1942,20200219,0140,43972,1503,3,7,1942,0,0,WHISSETT AV,SATICOY ST,0,S,N
9055452,2020,20200526,3313,20200224,1351,1073,2,1,7,3313,0,0,CHICAGO AV,MARLBOROUGH AV,0,N,N
9055454,2020,20200519,1942,20200224,0130,43740,0926,1,7,1942,0,0,WOODMAN AV,VICTORY BL,0,S,N
9055455,2020,20200924,3011,20200218,1353,31427,42,2,4,3011,0,0,RT 1,ANITA ST,0,N,N
9055456,2020,20200522,3313,20200224,1320,1389,4,1,7,3313,0,0,ARLINGTON AV,PEGASUS DR,0,E,N
9055457,2020,20200520,1942,20200214,1345,43969,1591,5,7,1942,0,0,VENTURA BL,LAUREL CANYON BL,0,W,N
9055458,2020,20200611,1942,20200224,1216,41316,1585,1,7,1942,0,0,BLUFFSIDE DR,VINELAND AV,0,E,N
9055460,2020,20200522,3313,20200224,1530,1827,3,1,7,3313,0,0,WOOD RD,VAN BUREN BL,0,N,N
9055462,2020,20200519,1942,20200218,1840,43539,1523,2,7,1942,0,0,WILKINSON AV,VICTORY BL,0,N,N
9055466,2020,20200519,1942,20200224,1215,37686,1515,1,7,1942,0,0,VANOWEN ST,LANKERSHIM BL,0,W,N
9055469,2020,20200520,1942,20200222,1750,33294,0929,6,7,1942,0,0,WOODMAN AV,VICTORY BL,0,N,N
9055472,2019,20200318,3611,20191108,0750,3143,3611,5,5,3611,0,0,WINN DR,REDDING WY,0,W,N
9055473,2020,20200520,1942,20200228,2030,40388,0941,5,7,1942,0,0,KESTER AV,BURBANK BL,0,S,N
9055474,2020,20200519,1942,20200201,1150,40972,1562,6,7,1942,0,0,LAUREL CANYON BL,MOORPARK ST,0,N,N
9055476,2019,20200318,3611,20191101,1707,3110,3611,5,5,3611,0,0,16TH ST,FERNBROOK WY,0,W,N
9055477,2020,20200520,1942,20200219,1500,38947,0923,3,7,1942,0,0,VANOWEN ST,COLUMBUS AV,0,E,N
9055478,2020,20200519,1942,20200207,2125,33223,1595,5,7,1942,0,0,VENTURA BL,W CARPENTER AV,0,W,N
9055479,2019,20200512,3611,20191209,1218,2297,3611,1,5,3611,0,0,ARROW HWY,SHASTA WY,0,E,N
9055480,2020,20200604,3009,20200213,2352,4282,145,4,6,3009,0,0,PALM ST,MARBLE PL,0,N,N
9055481,2020,20200521,1942,20200208,1355,38947,1521,6,7,1942,0,0,VANOWEN ST,ATOLL AV,0,E,N
9055482,2020,20200519,1942,20200212,0400,40141,1685,3,7,1942,0,0,SATICOY ST,LANKERSHIM BL,0,W,N
9055483,2019,20200318,3611,20191202,1855,3101,3611,1,5,3611,0,0,16TH ST,REDDING WY,0,W,N
9055484,2020,20200313,1942,20200129,0905,42561,1989,3,7,1942,0,0,ROSCOE BL,CANTEBERRY AV,0,E,N
9055485,2020,20200521,1942,20200219,0845,30452,0971,3,7,1942,0,0,VENTURA BL,LEMONA AV,0,W,N
9055486,2020,20200519,1942,20200224,0720,38326,1591,1,7,1942,0,0,MOUND VIEW AV,MAXWELLTON RD,0,S,N
9055487,2019,20200313,3611,20191203,2206,3076,3611,2,5,3611,0,0,9TH ST,12TH AV,0,W,N
9055488,2020,20200811,1900,20200226,1243,627967,1123,3,6,1992,0,0,SIERRA HWY,AVENUE J,0,S,N
9055489,2020,20200520,1942,20200213,2000,39410,0948,4,7,1942,0,0,BURBANK BL,FULTON AV,0,E,N
9055490,2020,20200519,1942,20200224,1215,41316,1585,1,7,1942,0,0,BLUFFSIDE DR,VINELAND AV,0,E,N
9055493,2020,20200520,1942,20200221,1425,39048,0989,5,7,1942,0,0,DIXIE CANYON AV,VENTURA BL,0,N,N
9055494,2020,20200519,1942,20200217,0300,33458,1503,1,7,1942,0,0,HART ST,SAINT CLAIR AV,0,W,N
9055495,2020,20200407,3009,20200206,1710,4087,102,4,6,3009,0,0,CHAPMAN AV,FAYE AV,0,E,N
9055496,2020,20200522,1900,20200226,0809,602401,1125,3,6,1992,0,0,KINGTREE AV,KETTERING ST,0,N,N
9055498,2020,20200519,1942,20200214,0630,40634,1523,5,7,1942,0,0,TEESDALE AV,VICTORY BL,0,S,N
9055500,2020,20200522,1900,20200214,1951,629461,1133,5,6,1992,0,0,WOODINGTON DR,RODIN AV,0,E,N
9055504,2020,20200522,1900,20200217,1915,629461,1137,1,6,1992,0,0,CHALLENGER WY,AVENUE J,0,S,N
9055505,2020,20200520,1942,20200212,1745,39308,0998,3,7,1942,0,0,COLDWATER CANYON BL,VENTURA BL,0,S,N
9055507,2019,20200316,3313,20191214,0047,1809,3,6,7,3313,0,0,CASTLE PEAK DR,REDCLIFF PL,0,E,N
9055508,2020,20200413,5002,20200213,1205,11251,M280,4,6,5002,0,0,EAST ORANGEBURG AV,ROSE AV,0,W,N
9055509,2020,20200520,1942,20200211,1115,40737,0963,2,7,1942,0,0,VAN NUYS BL,RIVERSIDE DR,0,S,N
9055510,2020,20200519,1942,20200214,1755,38135,0981,5,7,1942,0,0,VENTURA BL,SEPULVEDA BL,0,W,N
9055511,2020,20200625,3313,20200229,0440,1949,3,6,7,3313,0,0,ARLINGTON AV,SUNSET RANCH DR,0,W,N
9055513,2020,20200520,1942,20200222,1145,34599,0909,6,7,1942,0,0,SHERMAN WY,ALLOTT AV,0,W,N
9055514,2020,20200518,1942,20200214,1255,38135,0911,5,7,1942,0,0,SEPULVEDA BL,VICTORY BL,0,N,N
9055515,2020,20200520,3313,20200228,1522,1475,3,5,7,3313,0,0,SYCAMORE CANYON BL,DAN KIPPER DR,0,N,N
9055519,2020,20200319,3313,20200302,1518,1827,3,1,7,3313,0,0,CENTRAL AV,CANYON CREEK DR,0,W,N
9055604,2020,20200529,1942,20200210,0050,33757,0706,1,7,1942,0,0,MANSFIELD AV,MELROSE AV,0,S,N
9055605,2020,20200605,1975,20200208,1332,686,CITRU,6,6,1975,0,0,VINE AV,AZUSA AV,0,W,N
9055607,2020,20200605,1942,20200216,0245,41513,0646,7,7,1942,0,0,WILCOX AV,HOLLYWOOD BL,0,S,N
9055611,2020,20200605,1942,20200217,1920,41376,0643,1,7,1942,0,0,HOLLYWOOD BL,N FULLER AV,0,E,N
9055616,2020,20200529,1975,20200215,0945,347,6P26,6,6,1975,0,0,VALLEY BL,NOGALES ST,0,W,Y
9055617,2020,20200605,1900,20200211,0945,455303,1518,2,5,1954,0,0,TELEGRAPH RD,SERAPIS AV,0,E,N
9055618,2020,20200605,1942,20200216,2230,41516,1434,7,7,1942,0,0,S CENTINELA AV,N VENICE BL,0,N,N
9055624,2020,20200529,3011,20200215,1742,31461,43,6,4,3011,0,0,MOUNTAIN RD,RT 1,0,E,N
9055626,2020,20200605,1942,20200209,0440,42903,2027,7,7,1942,0,0,CATALINA ST,6TH ST,0,N,N
9055628,2020,20200529,1900,20200211,0750,455303,1516,2,5,1954,0,0,ROSEMEAD BL,REX RD,0,N,N
9055630,2020,20200605,1942,20200221,0055,39127,2074,5,7,1942,0,0,VENICE BL,S HARVARD BL,0,W,N
9055632,2020,20200529,1900,20200212,1510,602946,1516,3,5,1954,0,0,PARAMOUNT BL,MAXINE ST,0,S,N
9055633,2020,20200605,1942,20200210,0920,38282,0841,1,7,1942,0,0,SANTA MONICA BL,BROCKTON AV,0,E,N
9055636,2020,20200529,1900,20200210,1155,525145,1513,1,5,1954,0,0,ROSEMEAD BL,OLYMPIC BL,0,N,N
9055637,2020,20200605,1942,20200207,1935,39546,0808,5,7,1942,0,0,TRUDY DR,HUTTON DR,0,N,N
9055639,2020,20200605,1942,20200215,0430,42656,0722,6,7,1942,0,0,N LA CIENEGA BL,BEVERLY BL,0,N,N
9055642,2020,20200605,1942,20200219,0735,40719,0819,3,7,1942,0,0,BEVERLY GLENN BL,WILSHIRE BL,0,N,N
9055644,2020,20200529,5600,20200212,2130,4909,6011,3,3,5602,0,0,C ST,OLD TELEGRAPH RD,0,S,N
9055646,2020,20200605,1942,20200218,1850,42635,0829,2,7,1942,0,0,BEVERLY GLEN AV,ROCHESTER AV,0,N,N
9055649,2020,20200605,1942,20200213,2210,42998,0824,4,7,1942,0,0,PACIFIC COAST HWY,ENTRADA,0,S,N
9055650,2020,20200605,1942,20200212,2230,37511,0806,3,7,1942,0,0,W SUNSET BL,CHARING CROSS RD,0,E,N
9055653,2020,20200605,1942,20200216,1945,39127,0855,7,7,1942,0,0,WESTWOOD BL,SANTA MONICA BL,0,N,N
9055654,2020,20200605,1942,20200216,2250,43441,0859,7,7,1942,0,0,LA CIENEGA BL,18TH ST,0,S,N
9055657,2020,20200605,1942,20200216,1634,43840,1424,7,7,1942,0,0,VENICE BL,WALNUT AV,0,E,N
9055658,2020,20200605,1942,20200214,1345,40415,0663,5,7,1942,0,0,ROMAINE AV,LAS PALMAS AV,0,E,N
9055659,2020,20200605,1942,20200205,1120,43159,0734,3,7,1942,0,0,3RD ST,GARDNER,0,W,N
9055661,2020,20200605,1942,20200215,2255,43625,1441,6,7,1942,0,0,WASHINGTON BL,PALAWAN WY,0,E,N
9055664,2020,20200529,1942,20200213,1945,44059,0882,4,7,1942,0,0,PURDUE AV,OLYMPIC BL,0,N,N
9055665,2020,20200605,1942,20200216,1930,37715,1453,7,7,1942,0,0,VENICE BL,SAWTELLE BL,0,E,N
9055667,2020,20200605,1942,20200211,1330,42577,1802,2,7,1942,0,0,MANCHESTER,SAN PEDRO,0,W,N
9055668,2020,20200529,1942,20200212,2130,44059,0817,3,7,1942,0,0,WILSHIRE BL,GAYLEY,0,E,N
9055672,2020,20200529,1942,20200212,2210,44113,RD088,3,7,1942,0,0,BUTTERFIELD RD,DRAPER,0,N,N
9055680,2020,20200529,1942,20200213,0500,42987,0817,4,7,1942,0,0,WILSHIRE BL,WEST WOOD BL,0,S,N
9055681,2020,20200609,1942,20200218,1630,43224,0881,2,7,1942,0,0,OLYMPIC BL,STONER AV,0,S,N
9055684,2020,20200611,1942,20200207,0755,37575,0621,5,7,1942,0,0,MULHOLLAND DR,LAUREL CANYON BL,0,W,N
9055685,2020,20200609,1942,20200220,0625,42656,1437,4,7,1942,0,0,S SEPULVEDA BL,PALMS BL,0,S,N
9055688,2020,20200311,1942,20200103,1500,36625,0676,5,7,1942,0,0,GOWER ST,WILLOUGHBY AV,0,N,N
9055689,2020,20200609,1942,20200219,1030,40452,1487,3,7,1942,0,0,S SEPULVEDA BL,WESTCHESTER PKWY,0,S,N
9055692,2020,20200604,1942,20200210,1625,41056,0755,1,7,1942,0,0,PICO BL,HAUSER BL,0,W,N
9055693,2020,20200609,1942,20200215,0400,43612,PAC,6,7,1942,0,0,ARBOR VITAE ST,BELLANCA AV,0,E,N
9055696,2020,20200604,1942,20200213,0825,41025,0711,4,7,1942,0,0,N CROFT AV,ROSEWOOD AV,0,S,N
9055700,2020,20200311,1942,20200115,1515,44016,0826,3,7,1942,0,0,SUNSET BL,S WESTGATE AV,0,W,N
9055701,2020,20200609,1942,20200216,1340,36553,0663,7,7,1942,0,0,N LAS PALMAS AV,SANTA MONICA BL,0,S,N
9055702,2020,20200617,1955,20200201,1313,42606,007,6,6,1955,0,0,TOWNE AV,HOLT AV,0,S,N
9055704,2020,20201019,1942,20200222,2330,42901,0822,6,7,1942,0,0,PCH,BAY CLUB DR,0,N,N
9055705,2020,20200609,1942,20200216,1325,39655,0646,7,7,1942,0,0,N HIGHLAND AV,HOLLYWOOD BL,0,N,N
9055706,2020,20200604,1955,20200211,0906,42613,26,2,6,1955,0,0,ARROW HWY,KIMBALL AV,0,S,N
9055708,2020,20200311,1942,20200123,1235,43970,0813,4,7,1942,0,0,N BARKINGTON AV,SUNSET BL,0,N,N
9055710,2020,20200604,1955,20200211,1114,42314,30,2,6,1955,0,0,HARRISON AV,ABBOTT ST,0,E,N
9055712,2020,20200604,1942,20200221,0820,40899,0885,5,7,1942,0,0,OVERLAND AV,NATIONAL BL,0,N,N
9055714,2020,20200611,1955,20200212,1616,42612,58,3,6,1955,0,0,HUMANE WY,MISSION BL,0,N,N
9055718,2020,20200611,1955,20200217,1859,42193,79,1,6,1955,0,0,FERNLEAF AV,HAMILTON BL,0,W,N
9055721,2020,20200623,1900,20200204,0710,407709,1366,2,5,1952,0,0,MYRRH ST,SAN JOSE AV,0,E,N
9055725,2020,20200609,5404,20200209,1900,674,202,7,2,5404,0,0,OLIVE,HERMOS,0,S,N
9055726,2020,20200604,1955,20200220,0616,42869,49,4,6,1955,0,0,HAMILTON BL,COMMERCIAL ST,0,N,N
9055729,2020,20200609,2109,20200210,1938,642,39,1,5,2109,0,0,WOODLAND AV,DU BOIS ST,0,W,N
9055730,2020,20200604,1955,20200222,0736,42602,0053,6,6,1955,0,0,MISSION BL,BUENA VISTA AV,0,W,N
9055731,2020,20200604,1942,20200221,0845,40899,0887,5,7,1942,0,0,KIRKSIDE RD,S BEVERLY DR,0,W,N
9055733,2020,20200609,2109,20200207,0930,592,7,5,5,2109,0,0,D ST,5TH AV,0,S,N
9055734,2020,20200724,1955,20200205,1603,40220,97,3,6,1955,0,0,RESERVOIR ST,MISSION BL,0,S,N
9055735,2020,20200312,1942,20200130,1930,41957,0838,4,7,1942,0,0,WILSHIRE BL,VETERAN AV,0,W,N
9055739,2020,20200604,1942,20200214,1430,39449,0663,5,7,1942,0,0,FOUNTAIN AV,JUNE ST,0,E,N
9055743,2020,20200713,1942,20200212,1455,41411,0663,3,7,1942,0,0,SANTA MONICA BL,HIGHLAND AV,0,E,N
9055747,2020,20200604,1942,20200220,1142,37715,0625,4,7,1942,0,0,N HIGHLAND AV,FRANKLIN AV,0,N,N
9055749,2020,20200609,2109,20200206,0735,628,21,4,5,2109,0,0,CANAL ST,BAHIA WY,0,W,N
9055751,2020,20200311,1942,20200124,0730,43504,2024,5,7,1942,0,0,NORMANDIE AV,WILSHIRE BL,0,N,N
9055755,2020,20200604,1942,20200214,0820,36705,2036,5,7,1942,0,0,S VERMONT AV,W 7TH ST,0,N,N
9055763,2020,20200520,1955,20200207,1643,42606,049,5,6,1955,0,0,WHITE AV,WILLIAM ST,0,N,N
9055764,2020,20200605,1942,20200227,2100,39127,0849,4,7,1942,0,0,S LA CIENEGA BL,W PICO BL,0,N,N
9055766,2020,20200520,1942,20200215,2200,39262,2002,6,7,1942,0,0,BEVERLY BL,WESTERN AV,0,E,N
9055767,2020,20200520,1955,20200218,1120,42314,95,2,6,1955,0,0,12TH ST,GAREY AV,0,E,N
9055768,2020,20200605,1942,20200220,1345,35267,0805,4,7,1942,0,0,N SEPULVEDA BL,SKIRBALL CENTER DR,0,S,N
9055769,2020,20200519,1942,20200224,1700,43217,0887,1,7,1942,0,0,CADILLAC AV,S ROBERTSON BL,0,E,N
9055771,2020,20200520,1955,20200203,1530,42609,100,1,6,1955,0,0,HOLT AV,SAN ANTONIO AV,0,E,N
9055773,2020,20200415,1942,20200224,0845,41554,0834,1,7,1942,0,0,WILKINS AV,MANNING AV,0,E,N
9055775,2020,20200520,1955,20200207,2310,42489,024,5,6,1955,0,0,BOBOLINK WY,VINTON AV,0,N,N
9055776,2020,20200605,1942,20200225,2230,38282,0782,2,7,1942,0,0,FAIRFAX AV,VENICE BL,0,S,N
9055779,2020,20200520,1955,20200206,1105,30354,28,4,6,1955,0,0,GAREY AV,HARRISON AV,0,N,N
9055781,2020,20200415,1942,20200218,2010,38090,0849,2,7,1942,0,0,S WOOSTER ST,W PICO BL,0,N,N
9055783,2020,20200520,1955,20200204,0814,42150,5,2,6,1955,0,0,WHITE AV,PHILLIPS BL,0,N,N
9055786,2020,20200520,5604,20200214,2042,5407,3019,5,6,5604,0,0,SAVIERS RD,W LAUREL ST,0,S,N
9055787,2020,20200520,1955,20200201,1413,40624,5,6,6,1955,0,0,1ST ST,PALOMARES ST,0,E,N
9055788,2020,20200605,1942,20200226,1920,41671,0645,3,7,1942,0,0,FITCH DR,N SYCAMORE ST,0,S,N
9055792,2020,20200605,1942,20200216,2350,40209,0622,7,7,1942,0,0,HOLLYWOOD BL,STANLEY AV,0,E,N
9055795,2020,20200520,1955,20200218,1512,42628,23,2,6,1955,0,0,BANGOR ST,SPENCER AV,0,E,N
9055796,2020,20200605,1942,20200219,0230,43425,2054,3,7,1942,0,0,OLYMPIC BL,NORMANDIE AV,0,W,N
9055797,2020,20200415,1942,20200220,2150,39022,0717,4,7,1942,0,0,OAKWOOD AV,HIGHLAND AV,0,E,N
9055799,2020,20200520,1955,20200225,0956,40632,98,2,6,1955,0,0,HOLT AV,INDIAN HILL BL,0,E,N
9055801,2020,20200415,1942,20200223,1930,38090,0738,7,7,1942,0,0,S HIGHLAND AV,W 6TH ST,0,N,N
9055803,2020,20200520,1942,20200206,0140,40542,0152,4,7,1942,0,0,S OLIVE ST,W 7TH ST,0,N,N
9055805,2020,20200415,1942,20200223,2115,42901,0829,7,7,1942,0,0,SANTA MONICA BL,CENTURY PARK EAST,0,W,N
9055807,2020,20200520,1942,20200207,0607,41629,0146,5,7,1942,0,0,WALL ST,E 50TH ST,0,N,N
9055809,2020,20200415,1942,20200225,1950,39454,0724,2,7,1942,0,0,THE GROVE DR,3RD ST,0,N,N
9055815,2020,20200810,1942,20200210,1745,38171,0185,1,7,1942,0,0,LOS ANGELES ST,OLYMPIC BL,0,N,N
9055817,2020,20200415,1942,20200218,1545,38479,0701,2,7,1942,0,0,FAIRFAX AV,WILLOUGHBY AV,0,S,N
9055819,2020,20200520,1942,20200205,0900,41629,0132,3,7,1942,0,0,W 1ST ST,N HOPE ST,0,W,N
9055827,2020,20200520,2701,20200216,1728,2701,2701,7,2,2701,0,0,CARPENTER ST,5TH AV,0,S,N
9055831,2020,20200520,2706,20200224,1714,027,MPD,1,4,2706,0,0,PEARL ST,TYLER ST,0,E,N
9055833,2020,20200415,1942,20200208,1825,43861,0666,6,7,1942,0,0,VINE ST,LEXINGTON AV,0,S,N
9055842,2020,20200312,3600,20200120,1755,F7786,RC052,1,6,3616,0,0,VINEYARD AV,ARROW RTE,0,N,N
9055845,2020,20200521,3022,20200225,1640,1193,NORTH,2,5,3022,0,0,LA COLINA DR,RANCHWOOD RD,0,E,N
